17778,3
0.0039216,157.379,-16.278,-17.9192,89.2749,-9.29443,72.0044,2456,0,0.0039216,52.6906,-34.0622,-36.7953,37.2217,13.0518,28.6743,2424,0,0.0039216,57.2143,35.2296,-12.5257,137.791,10.7886,58.5791,2496,0,
0.0078432,157.384,-16.4071,-18.0171,89.6484,-9.27246,71.4111,2448,0,0.0078432,51.6552,-35.354,-37.4167,36.2769,13.2715,28.938,2428,0,0.0078432,56.7013,35.8319,-11.7105,136.758,11.7114,59.6338,2500,0,
0.0117648,156.866,-16.2554,-17.9515,90.2417,-9.49219,70.7959,2444,0,0.0117648,50.1165,-36.1646,-37.5304,35.6836,13.5571,29.6411,2432,0,0.0117648,52.8163,34.7205,-10.4342,136.34,12.7222,60.9741,2548,0,
0.0156864,157.077,-17.0049,-17.7091,90.8789,-9.8877,70.2246,2440,0,0.0156864,47.9212,-37.1707,-37.4441,35.5737,13.8647,30.2124,2444,0,0.0156864,49.8677,33.1465,-9.38916,136.472,13.4253,61.8311,2580,0,
0.019608,157.932,-18.4409,-17.697,91.0767,-10.0635,69.939,2448,0,0.019608,45.9971,-37.5656,-36.8315,35.5737,14.0405,30.6519,2460,0,0.019608,48.4723,32.4783,-9.67547,136.428,13.9307,62.5562,2592,0,
0.0235296,158.004,-19.458,-18.0236,91.2085,-10.2173,69.6313,2452,0,0.0235296,44.6272,-38.1081,-35.9863,35.4639,14.1943,31.1353,2476,0,0.0235296,47.4409,32.4713,-9.66504,136.516,14.2383,63.1934,2580,0,
0.0274512,157.128,-19.6363,-18.2668,91.4502,-10.5029,69.126,2468,0,0.0274512,44.1094,-39.2704,-35.7997,35.2661,14.3481,31.4648,2480,0,0.0274512,46.8368,32.7212,-8.86574,136.692,14.2383,63.7427,2560,0,
0.0313728,156.03,-19.6824,-18.7765,91.6699,-10.8105,68.5986,2472,0,0.0313728,43.7462,-39.7591,-35.7618,35.1782,14.3921,31.7065,2488,0,0.0313728,45.8903,32.3937,-7.5359,136.846,13.9526,64.2041,2540,0,
0.0352944,155.109,-19.8931,-19.4493,91.8018,-10.9424,68.269,2468,0,0.0352944,43.3247,-40.0285,-35.7521,35.1123,14.3481,31.9263,2500,0,0.0352944,44.8685,30.8868,-6.93262,136.868,13.3813,64.5337,2532,0,
0.039216,154.561,-19.7975,-19.6606,91.8237,-11.0083,68.0933,2460,0,0.039216,42.8517,-40.425,-35.6106,35.0024,14.2822,32.0361,2512,0,0.039216,43.69,28.9082,-5.91447,136.956,11.4038,65.1929,2532,0,
0.0431376,154.543,-19.5108,-19.8202,91.7798,-11.0742,68.0493,2448,0,0.0431376,42.6282,-40.8069,-35.4994,34.8486,14.1724,32.0361,2516,0,0.0431376,42.2327,27.6623,-5.51196,137.285,7.99805,65.896,2524,0,
0.0470592,154.754,-19.4716,-19.8399,91.6479,-11.0522,68.0713,2440,0,0.0470592,42.3915,-41.0077,-35.5212,34.6509,14.0625,31.9263,2508,0,0.0470592,42.7665,26.3908,-6.08227,137.373,5.40527,66.3574,2492,0,
0.0509808,154.504,-19.0897,-19.7582,91.2085,-10.8545,68.1592,2428,0,0.0509808,41.7278,-40.655,-35.5606,34.4312,13.9966,31.6626,2492,0,0.0509808,43.7682,25.2197,-6.1014,137.505,2.8125,66.7529,2444,0,
0.0549024,153.663,-19.1356,-19.4065,90.2637,-10.415,68.6426,2428,0,0.0549024,41.9786,-40.5937,-35.426,34.1675,13.9307,31.4429,2472,0,0.0549024,45.0796,23.5761,-5.91417,137.703,0.637207,67.0605,2424,0,
0.058824,154.211,-19.2596,-19.1548,89.4067,-10.0854,69.2139,2436,0,0.058824,43.0821,-40.8348,-34.9787,33.772,13.7988,31.2891,2464,0,0.058824,45.6261,23.236,-5.43021,137.944,-1.12061,67.2803,2444,0,
0.0627456,154.459,-19.111,-18.9735,88.7476,-9.71191,69.6533,2432,0,0.0627456,44.256,-40.2307,-34.4299,33.3325,13.5791,31.1792,2480,0,0.0627456,45.5343,23.7742,-4.54851,138.208,-2.98828,67.4561,2488,0,
0.0666672,153.712,-18.7644,-18.6766,88.4399,-9.36035,69.917,2416,0,0.0666672,45.455,-40.1035,-33.9695,32.937,13.3594,31.0693,2496,0,0.0666672,46.0793,23.4412,-3.99501,138.296,-4.30664,67.6758,2500,0,
0.0706111,152.899,-19.0857,-18.4965,88.2422,-9.03076,70.0708,2408,0,0.0706111,46.3666,-40.5172,-33.8241,32.6294,13.1836,30.9155,2500,0,0.0706111,46.7877,22.8455,-3.91698,138.296,-5.53711,68.0273,2488,0,
0.0745328,152.849,-19.5199,-17.9395,87.9346,-8.65723,70.3784,2412,0,0.0745328,46.4881,-40.9656,-33.9572,32.4976,13.1177,30.7617,2488,0,0.0745328,46.8801,22.5023,-4.78593,138.296,-6.48193,68.335,2464,0,
0.0784544,153.361,-19.3391,-17.4156,87.627,-8.34961,70.708,2436,0,0.0784544,46.2997,-40.4453,-34.279,32.4097,13.0518,30.6958,2476,0,0.0784544,46.3327,22.6945,-5.54568,138.274,-7.05322,68.4448,2448,0,
0.082376,153.449,-18.637,-16.8072,87.4072,-7.99805,71.0376,2468,0,0.082376,45.4363,-39.6711,-34.2238,32.3438,12.9858,30.6079,2456,0,0.082376,44.9784,22.4687,-5.74347,138.208,-7.40479,68.4448,2436,0,
0.0862976,152.752,-19.1069,-17.3129,87.2314,-7.62451,71.1255,2476,0,0.0862976,43.8972,-39.8524,-34.5414,32.2559,12.9419,30.4102,2440,0,0.0862976,43.5382,21.5719,-6.2962,138.164,-7.58057,68.4668,2440,0,
0.0902192,152.788,-21.3717,-17.9498,86.9458,-6.9873,71.0815,2468,0,0.0902192,43.4486,-40.7596,-34.9357,32.1021,12.9419,30.1685,2420,0,0.0902192,43.8745,20.9749,-6.74369,138.032,-7.77832,68.6646,2444,0,
0.0941408,153.254,-22.8798,-17.5811,86.748,-6.3501,71.0156,2452,0,0.0941408,44.5581,-40.6795,-34.6746,31.9263,12.8979,30.0366,2404,0,0.0941408,45.156,21.8228,-6.35476,137.9,-7.99805,68.9062,2448,0,
0.0980624,153.597,-22.4548,-16.7799,86.6162,-5.91064,71.1035,2436,0,0.0980624,45.4931,-39.9289,-34.2001,31.8164,12.832,29.9487,2400,0,0.0980624,46.1279,22.8245,-5.79611,137.747,-8.1958,69.104,2448,0,
0.101984,153.332,-21.0025,-16.1445,86.4185,-5.60303,71.2573,2436,0,0.101984,45.1581,-38.3725,-33.6057,31.7505,12.7661,29.7949,2396,0,0.101984,46.0699,23.7244,-5.54219,137.527,-8.28369,69.2139,2448,0,
0.105906,152.794,-20.09,-15.5421,86.2646,-5.29541,71.3232,2444,0,0.105906,44.2383,-36.7764,-33.283,31.7725,12.7441,29.6851,2384,0,0.105906,46.3388,24.6779,-5.4973,137.263,-8.37158,69.3457,2452,0,
0.109827,151.866,-19.5729,-15.0275,86.1548,-5.07568,71.3892,2460,0,0.109827,43.3811,-35.4739,-33.1252,31.8604,12.7222,29.5972,2364,0,0.109827,46.2262,25.6688,-5.37104,137.065,-8.56934,69.4775,2444,0,
0.113749,151.594,-19.7964,-15.0754,86.1328,-4.98779,71.4771,2480,0,0.113749,43.2522,-35.9032,-32.9297,31.9922,12.6562,29.4653,2348,0,0.113749,45.9845,25.3507,-5.51692,137.043,-8.78906,69.4995,2428,0,
0.11767,151.565,-20.1495,-15.4518,86.1108,-4.96582,71.521,2492,0,0.11767,43.6866,-36.7724,-33.0665,32.0581,12.5903,29.3555,2344,0,0.11767,45.742,24.6642,-5.96707,137.065,-8.9209,69.4336,2412,0,
0.121592,151.72,-19.8364,-15.7092,86.1328,-4.96582,71.521,2500,0,0.121592,44.5732,-37.3821,-32.9905,32.0801,12.5244,29.2236,2356,0,0.121592,45.9634,24.5147,-5.83891,137.131,-9.1626,69.3896,2404,0,
0.125514,151.716,-19.0445,-15.4658,86.1768,-4.98779,71.543,2496,0,0.125514,45.4315,-37.3483,-32.8333,32.168,12.4585,29.0918,2376,0,0.125514,46.8385,25.1345,-5.53349,137.175,-9.49219,69.4556,2400,0,
0.129435,152.434,-19.1873,-15.2481,86.3525,-5.07568,71.5869,2492,0,0.129435,45.7927,-37.545,-33.1012,32.3657,12.3926,29.0039,2384,0,0.129435,48.4125,24.6758,-5.77713,137.109,-9.8877,69.5654,2388,0,
0.133357,152.455,-19.3413,-15.0359,86.6821,-5.18555,71.5869,2488,0,0.133357,45.4623,-37.6659,-33.6093,32.5415,12.3486,28.8721,2384,0,0.133357,49.0639,24.278,-6.03291,137.043,-10.1953,69.6094,2376,0,
0.137278,151.802,-19.0074,-15.4556,86.9897,-5.27344,71.543,2484,0,0.137278,44.7506,-37.2246,-33.6456,32.6294,12.2827,28.7402,2388,0,0.137278,48.6858,24.2073,-5.4712,137,-10.5469,69.6973,2380,0,
0.1412,152.073,-18.571,-15.1884,87.0996,-5.29541,71.543,2472,0,0.1412,44.6482,-36.6001,-33.2764,32.7393,12.1509,28.6304,2392,0,0.1412,48.4198,24.4368,-4.86792,136.956,-10.7666,69.7632,2400,0,
0.145122,152.361,-19.0772,-14.3271,87.1655,-5.36133,71.5649,2464,0,0.145122,44.863,-36.9134,-32.8002,32.8052,12.085,28.5864,2400,0,0.145122,48.2958,24.1041,-5.05951,136.934,-10.8765,69.7632,2412,0,
0.149043,152.419,-19.0926,-13.7919,87.2314,-5.47119,71.6309,2460,0,0.149043,44.7462,-37.5012,-32.8743,32.8271,12.041,28.5645,2408,0,0.149043,47.8943,24.0048,-5.48756,136.934,-10.9424,69.7412,2412,0,
0.152965,152.57,-18.9062,-13.6228,87.2754,-5.53711,71.6528,2456,0,0.152965,44.6615,-37.9394,-33.0154,32.8052,12.041,28.5205,2416,0,0.152965,47.6466,23.8846,-5.81014,136.956,-11.0083,69.7192,2416,0,
0.156886,152.936,-19.4528,-13.5822,87.2534,-5.51514,71.6528,2448,0,0.156886,44.7352,-38.2896,-32.7317,32.8052,12.019,28.5205,2420,0,0.156886,47.6154,23.4859,-5.68311,136.956,-11.0083,69.7192,2424,0,
0.160808,153.386,-19.7581,-13.7347,87.2314,-5.49316,71.6528,2444,0,0.160808,44.9945,-38.3642,-32.7756,32.8491,11.9971,28.5205,2424,0,0.160808,47.827,23.2543,-5.84027,136.956,-10.9644,69.7192,2432,0,
0.16473,153.547,-19.8161,-13.5248,87.2314,-5.49316,71.6748,2440,0,0.16473,45.3584,-38.5725,-32.6828,32.8271,11.9971,28.5205,2428,0,0.16473,47.9903,23.2297,-5.70106,136.934,-10.8765,69.7192,2440,0,
0.168651,153.582,-19.6766,-13.4292,87.2534,-5.47119,71.6528,2440,0,0.168651,45.6,-38.5712,-32.6865,32.7612,11.9751,28.5425,2432,0,0.168651,47.6465,23.5029,-5.41777,136.89,-10.5469,69.6313,2444,0,
0.172573,153.892,-19.8556,-13.5266,87.2314,-5.44922,71.6528,2444,0,0.172573,45.8888,-38.3938,-32.6474,32.7612,11.9751,28.5645,2436,0,0.172573,46.7545,24.0679,-5.35193,136.846,-9.71191,69.4116,2448,0,
0.176495,154.161,-19.9929,-13.5756,87.1875,-5.44922,71.6528,2440,0,0.176495,45.9481,-38.0759,-32.6667,32.8052,11.9751,28.6084,2440,0,0.176495,47.0509,23.761,-5.97695,136.604,-8.96484,69.3237,2452,0,
0.180416,154.097,-20.1561,-13.7256,87.1655,-5.42725,71.6309,2440,0,0.180416,45.801,-37.8803,-32.7989,32.8271,11.9751,28.6084,2440,0,0.180416,47.8414,23.1619,-6.78037,136.318,-8.32764,69.3237,2460,0,
0.184338,153.967,-20.0919,-13.9524,87.1216,-5.42725,71.6309,2444,0,0.184338,45.5213,-37.6604,-32.9092,32.8271,11.9971,28.6304,2444,0,0.184338,47.8627,23.2568,-7.14484,136.187,-7.86621,69.2798,2468,0,
0.18826,153.792,-20.1477,-14.2361,87.1216,-5.42725,71.5869,2448,0,0.18826,45.178,-37.7853,-32.8125,32.8271,11.9971,28.6084,2440,0,0.18826,47.6262,23.6607,-7.40509,136.121,-7.49268,69.2358,2464,0,
0.192181,153.805,-20.6746,-14.557,87.1436,-5.44922,71.499,2452,0,0.192181,44.9873,-38.2931,-32.797,32.8052,12.019,28.5864,2436,0,0.192181,48.3563,23.2404,-7.31896,135.901,-7.05322,69.2578,2456,0,
0.196103,153.64,-20.8545,-14.3118,87.2095,-5.53711,71.3232,2456,0,0.196103,45.006,-38.8518,-32.5606,32.7173,12.085,28.5645,2424,0,0.196103,49.0985,22.6543,-6.9384,135.681,-6.61377,69.2578,2456,0,
0.200024,152.903,-20.2006,-14.2694,87.3193,-5.66895,71.0815,2460,0,0.200024,45.1217,-38.9201,-32.7254,32.5415,12.1289,28.5425,2408,0,0.200024,48.7053,23.7183,-6.89283,135.593,-6.3501,69.1919,2460,0,
0.203946,152.44,-19.3523,-14.1812,87.4292,-5.93262,70.5981,2464,0,0.203946,45.1078,-38.9984,-32.9636,32.4097,12.2168,28.4766,2392,0,0.203946,48.0234,25.0983,-6.90145,135.637,-6.13037,69.126,2460,0,
0.207868,152.757,-18.7054,-14.1246,87.4731,-6.15234,70.2026,2464,0,0.207868,45.1717,-39.3398,-32.8483,32.3218,12.3267,28.3667,2380,0,0.207868,47.9618,25.732,-6.86598,135.703,-5.82275,68.9941,2452,0,
0.211789,153.848,-18.256,-13.8034,87.4512,-6.39404,69.7632,2452,0,0.211789,45.397,-39.6281,-32.428,32.2559,12.4585,28.2568,2376,0,0.211789,47.9842,25.857,-6.42105,135.791,-5.42725,68.8403,2432,0,
0.215711,154.739,-18.4216,-13.7322,87.4731,-6.56982,69.2578,2424,0,0.215711,45.9506,-39.6413,-32.2451,32.2119,12.5464,28.1909,2372,0,0.215711,47.6863,25.7816,-6.16852,135.901,-4.96582,68.6206,2404,0,
0.219632,155.138,-18.2837,-14.3187,87.5391,-6.76758,68.6206,2400,0,0.219632,46.2628,-39.0655,-32.5145,32.146,12.6343,28.125,2368,0,0.219632,47.5503,25.9012,-6.58205,135.901,-4.43848,68.3569,2384,0,
0.223554,154.702,-17.9174,-14.9669,87.5391,-7.11914,67.6978,2384,0,0.223554,46.0052,-38.4607,-33.0471,32.146,12.7002,28.0591,2360,0,0.223554,47.6483,25.3969,-7.43876,135.725,-3.64746,68.0273,2380,0,
0.227476,153.919,-17.847,-15.9236,87.627,-7.49268,66.8188,2356,0,0.227476,45.3626,-38.1774,-33.4718,32.2119,12.7661,28.0151,2348,0,0.227476,47.7123,25.1291,-7.82351,135.593,-2.94434,67.7637,2388,0,
0.231397,153.511,-17.851,-16.3869,87.8247,-7.82227,65.918,2332,0,0.231397,45.0658,-38.5074,-33.5249,32.2998,12.8979,27.9053,2348,0,0.231397,47.4416,25.2724,-7.55268,135.659,-2.17529,67.478,2408,0,
0.235319,153.478,-18.5549,-16.6467,87.9565,-8.08594,64.9512,2316,0,0.235319,45.0633,-38.9438,-33.2034,32.2998,13.0737,27.7515,2360,0,0.235319,46.9338,25.6806,-7.1484,135.769,-1.27441,67.0825,2424,0,
0.23924,153.257,-19.482,-16.9537,88.1323,-8.50342,63.7646,2316,0,0.23924,45.019,-39.0812,-33.189,32.2559,13.1836,27.6196,2380,0,0.23924,46.5196,26.176,-7.3653,135.747,-0.153809,66.6211,2420,0,
0.243162,153.821,-19.3314,-16.4731,88.5938,-9.44824,62.3584,2324,0,0.243162,44.5804,-38.9324,-33.0876,32.3438,13.2715,27.5317,2408,0,0.243162,45.6083,26.7659,-7.29412,135.813,0.944824,66.0938,2404,0,
0.247084,154.646,-18.7005,-15.7102,88.9014,-10.1733,61.5234,2332,0,0.247084,44.5053,-38.8181,-33.1609,32.3657,13.3154,27.4438,2420,0,0.247084,45.5223,27.0096,-7.11135,135.791,1.604,65.8081,2392,0,
0.251005,155.036,-18.2525,-15.6643,89.0552,-10.5908,60.9521,2332,0,0.251005,44.6321,-38.6039,-33.2618,32.3438,13.3374,27.3999,2424,0,0.251005,46.5315,27.306,-6.99193,135.681,1.99951,65.6982,2388,0,
