X,Y,Z
143.008,-29.6918,-2.20567
142.656,-29.7618,-2.2667
142.56,-29.8488,-2.42657
142.619,-29.9904,-2.55871
142.7,-29.9773,-2.63093
142.957,-29.9323,-2.49582
143.104,-29.9546,-2.34541
143.264,-29.9655,-2.20637
143.417,-30.0177,-2.18862
143.373,-29.899,-2.19924
142.733,-29.8576,-2.20851
142.358,-29.6685,-2.27241
142.312,-29.8422,-2.33707
142.239,-30.1403,-2.33615
142.262,-30.7127,-2.62507
142.478,-30.171,-2.52511
142.742,-29.476,-2.36727
143.129,-28.9572,-2.202
143.277,-28.3939,-1.83124
142.756,-27.5063,-1.29516
142.504,-26.297,-0.624217
142.864,-26.1454,-0.454019
142.976,-26.3277,-0.289326
143.091,-26.5352,-0.172678
143.517,-27.0808,-0.308402
143.7,-27.8618,-0.508835
143.715,-28.4047,-0.694253
142.817,-28.32,-0.752884
141.675,-28.2856,-0.461663
140.685,-27.3463,0.48247
140.227,-26.2883,1.68692
140.455,-26.2406,3.15308
141.472,-26.9751,4.3315
141.992,-26.5076,5.02123
142.194,-25.6517,6.14461
142.583,-25.97,7.50442
142.521,-25.5721,8.77733
141.809,-24.1857,10.0152
141.112,-23.4231,10.9861
140.555,-23.4254,11.1272
139.493,-23.7657,11.1298
138.77,-23.7498,11.2412
138.553,-24.0016,11.4727
138.766,-24.587,11.4022
139.15,-25.3576,11.3335
138.869,-26.1538,10.9391
138.394,-25.9224,10.5522
138.069,-25.0356,10.3118
137.905,-24.3691,10.372
137.829,-24.4123,10.2339
137.762,-24.3487,10.4417
137.759,-24.0033,10.4421
137.116,-23.9658,10.2247
136.804,-23.9242,10.0209
137.451,-23.9575,10.3317
137.943,-23.9201,10.5496
137.847,-23.6608,10.4617
137.294,-23.2911,9.97133
136.634,-23.5449,9.72728
136.395,-24.1339,10.0501
136.39,-23.8639,10.7169
136.545,-23.5989,10.934
136.923,-24.0711,10.6472
136.817,-24.4392,10.2807
136.675,-24.6987,9.98073
136.925,-24.6992,9.93668
137.172,-24.6766,9.8828
137.262,-24.6167,9.99909
137.321,-24.4239,10.2062
137.268,-24.2768,10.2799
137.296,-24.1617,10.1023
137.299,-24.2044,10.082
137.329,-24.3613,9.89527
137.308,-24.411,9.79855
137.198,-24.2764,9.92441
137.252,-24.0263,9.97738
137.473,-23.8176,10.1016
137.708,-23.5915,10.2131
137.883,-23.2593,10.2955
137.794,-22.9665,10.2263
137.878,-22.958,10.1933
137.631,-23.3485,10.4965
137.331,-23.6245,10.6039
138.015,-23.5671,10.7696
138.41,-22.7178,11.2106
138.451,-21.9719,11.63
138.521,-21.0977,11.8428
138.585,-20.8975,12.0733
138.433,-20.8902,12.1361
138.065,-21.0462,12.0847
137.567,-20.3964,12.0788
137.158,-19.1238,12.2604
136.576,-18.2364,12.4155
136.086,-17.9246,12.7183
136.434,-18.162,12.8413
138.23,-18.7702,12.6174
140.609,-19.351,12.5681
141.436,-18.2532,12.9607
140.765,-16.3766,13.6496
140.521,-14.8398,14.365
140.969,-14.6647,14.7075
141.12,-14.4613,15.1844
141.101,-14.1978,15.6512
140.756,-13.9771,16.6013
138.622,-14.1129,17.6284
135.344,-14.2932,18.5998
133.817,-14.906,19.0559
132.591,-15.9171,19.394
131.742,-16.7016,19.7017
131.548,-16.9634,19.9008
131.439,-16.5931,19.717
130.594,-16.9558,19.0492
129.491,-16.9,19.1782
129.068,-16.6745,19.5009
129.099,-16.7745,19.3897
129.15,-16.7502,19.0807
128.817,-16.978,18.9526
128.173,-17.2816,18.776
127.865,-17.1744,18.5572
