X,Y,Z
71.1959,22.4096,78.549
68.5096,22.3036,78.4558
65.7145,22.1547,78.2087
63.0307,21.9998,77.9655
60.2328,21.6935,77.7671
57.5465,21.5878,77.6736
54.4038,21.208,77.4134
51.7006,20.7538,77.2678
49.2141,20.2371,77.2291
46.9405,19.5516,77.2466
44.904,19.0655,77.3731
42.9557,18.4177,77.5521
41.4691,17.8959,77.6975
40.0878,17.3112,77.9525
38.7065,16.733,78.1937
37.0928,16.0095,78.4832
35.8265,15.5292,78.7862
34.6654,15.0381,79.0929
33.5104,14.5471,79.3997
32.5844,14.0947,79.6146
31.7732,13.7357,79.8841
31.0796,13.4252,80.058
30.5147,13.2546,80.1871
30.1649,13.0721,80.3237
29.8187,13.0472,80.4117
29.5898,13.0146,80.5113
29.3671,13.0265,80.4977
29.2461,12.8826,80.5426
29.1286,12.838,80.6419
29.1111,12.6961,80.6906
28.996,12.5522,80.7355
28.9864,12.4023,80.7744
29.082,12.1923,80.9263
29.1837,12.0365,80.9825
29.4985,11.7189,81.0913
30.03,11.3429,81.3071
30.6789,11.0076,81.4272
31.5448,10.6604,81.555
32.9638,10.1417,81.7505
34.4976,9.70846,82.0004
36.0337,9.17113,82.1997
37.7903,8.72575,82.4573
39.6464,8.17505,82.6679
41.403,7.72967,82.9255
43.3823,7.27238,83.1906
45.5762,6.85209,83.6193
47.8968,6.58183,83.9975
50.7707,6.17663,84.3441
53.3166,5.83971,84.5799
55.8599,5.54458,84.9657
58.8543,5.22495,85.3593
61.3009,5.03386,85.7925
63.6332,4.79772,86.3202
65.9543,4.61703,86.7346
68.1683,4.59318,87.3682
70.2616,4.4937,87.939
72.461,4.47018,88.5734
74.6655,4.36617,89.1577
76.7596,4.40781,89.9296
78.7329,4.34743,90.6571
80.5969,4.20311,91.3306
82.2379,4.01024,92.0857
83.6682,3.86912,92.7339
84.9897,3.69539,93.2139
86.1937,3.46628,93.813
87.6179,3.27386,94.5493
88.9274,3.03813,95.1426
90.2526,2.95732,95.6775
91.7825,2.82004,96.3291
93.328,2.84435,96.932
94.8675,2.84728,97.5348
96.5305,2.90446,98.0422
97.9707,2.97359,98.5418
99.5259,3.13611,99.096
100.979,3.25571,99.4964
102.314,3.3684,99.8929
103.776,3.63766,100.245
105.115,3.86243,100.679
106.686,4.22507,101.084
