X,Y,Z
81.7587,-41.6577,108.724
78.0187,-44.4384,109.073
77.3685,-44.4097,108.723
76.8957,-45.111,108.16
76.9779,-44.4814,105.047
71.7632,-47.8811,99.8078
70.9612,-48.9683,98.5249
56.0654,-57.5679,93.794
61.1439,-55.2488,81.5899
62.778,-53.4407,76.895
67.6036,-51.1227,65.8278
93.4468,-34.224,6.51109
105.469,-27.0988,128.568
95.4246,-33.7174,118.414
95.9535,-33.3657,115.43
90.6139,-36.6759,114.089
87.0061,-39.2383,108.388
83.5202,-41.8895,109.32
81.5562,-42.4787,110.738
81.7389,-42.8466,108.646
79.8742,-44.1501,107.372
76.0948,-46.3203,107.034
76.0453,-46.866,106.569
76.6184,-46.0522,101.882
76.6743,-46.4579,101.619
71.9266,-49.6764,95.7676
69.1454,-51.0554,95.7498
68.4633,-51.9588,94.5633
62.3187,-55.569,96.5945
57.23,-58.3644,92.9572
56.3552,-59.3389,92.4794
58.005,-58.1735,88.6054
57.6599,-58.3945,87.5777
62.9953,-55.1033,83.4379
60.6373,-56.9179,82.1756
64.8628,-53.8627,77.3654
66.3682,-52.4046,66.6507
67.8049,-51.565,65.5501
68.2951,-51.4244,62.1419
92.6952,-35.6878,4.1555
95.7548,-33.8494,118.379
89.7075,-38.2124,120.453
88.1041,-39.2284,118.591
86.3264,-40.072,112.386
83.5123,-42.0785,109.239
83.6174,-42.3409,109.002
79.0848,-45.3994,107.017
80.176,-44.9338,105.726
77.6992,-46.7221,105.942
77.6697,-46.5997,105.69
76.9872,-46.5031,102.182
77.0984,-47.0273,101.605
70.8173,-51.2958,94.0556
71.142,-51.113,93.5586
67.7847,-52.7609,93.4323
67.2065,-53.6239,92.1476
68.3791,-53.2208,89.5243
58.9753,-58.9035,93.413
66.5668,-54.1044,87.2242
59.9705,-58.9804,88.8761
64.8704,-54.7362,85.3726
63.5813,-56.7311,84.9994
62.0544,-56.8491,83.5119
65.0217,-55.128,72.1031
68.0875,-52.683,68.2088
69.6531,-51.8669,66.4962
69.4657,-51.5329,66.2889
69.7386,-51.6046,62.1846
68.4486,-53.242,60.2806
95.95,-33.6185,5.37371
109.242,-24.8871,123.332
97.1565,-33.3211,116.446
96.0793,-34.1732,118.254
95.7824,-34.5097,115.289
82.8796,-43.2796,112.65
83.6964,-43.3449,108.29
81.0707,-44.9354,109.899
81.3893,-45.0508,106.122
76.6474,-47.8265,105.866
76.2965,-48.1562,104.808
78.6467,-46.9807,101.206
77.4152,-47.4292,101.434
77.7437,-47.3707,100.213
77.0033,-47.8474,99.258
75.9648,-48.2405,98.2928
74.9958,-48.7646,97.0769
74.1072,-49.4809,96.0223
72.9273,-50.3179,94.6432
71.1457,-51.7823,94.1062
71.5053,-51.3559,93.0316
69.9843,-52.3164,91.3578
66.2037,-55.0552,89.9706
65.8687,-55.727,88.7843
65.3256,-56.1931,87.4277
64.5582,-56.5925,86.2211
58.6853,-60.1761,85.4941
