27
2.14909,-101.714,0.0880488,-19.3845,-152.468,4.15283,38.3203,4224,0
1.94125,-104.063,0.498262,-20.0501,-162.488,23.8184,57.876,4052,0
109.539,-107.275,-2.39273,-28.4349,-84.8804,30.0366,38.8037,3812,0
2.14517,-102.224,-1.77501,-19.9187,-152.732,4.94385,38.8696,4224,0
2.10987,-103.699,-2.65369,-20.5846,-156.533,10.5688,45.1318,4228,0
109.543,-106.994,-3.20808,-29.3962,-84.4189,30.542,38.4302,3832,0
10.2112,-97.1883,-9.45419,-19.0605,-173.452,27.9272,9.47021,4004,0
10.2779,-97.6535,-8.6495,-23.8311,-175.474,25.7739,14.2822,3744,0
10.7642,-97.6038,-8.69259,-30.9014,-150.315,35.8813,70.6201,3672,0
10.2191,-95.7692,-9.8736,-19.8415,-173.584,27.6855,9.86572,4020,0
10.2583,-96.136,-10.2011,-24.1129,-174.946,26.1694,12.6123,3932,0
10.7681,-96.823,-10.0782,-30.7933,-150.732,35.8374,69.2578,3684,0
10.7171,-95.3199,-12.1285,-32.1502,-148.206,38.6499,83.6279,3776,0
9.41855,-94.1041,-11.9949,-39.9882,178.682,18.2593,48.7793,3700,0
63.8571,-89.8327,-11.8052,-26.2918,-147.217,-20.083,71.0815,3660,0
94.2038,-84.6548,-1.98163,-45.854,-135.945,15.9521,54.7559,3436,0
63.861,-79.5022,-2.71233,-23.6233,-131.023,-25.7739,72.9492,4092,0
94.1999,-83.6993,-0.927373,-45.6593,-136.055,15.9741,54.5801,3436,0
109.79,-77.5016,9.46452,-42.319,-134.319,20.4126,71.6309,3448,0
12.7529,-75.3176,16.7424,-26.907,-176.55,2.0874,113.203,3916,0
11.5411,-77.8219,17.2642,-34.4993,-121.311,31.2671,131.99,3576,0
88.2609,-81.8175,20.1838,-35.6552,-135.527,12.4146,79.8706,3548,0
109.704,-86.0573,19.8282,-39.5288,-131.309,19.5337,75.0806,3684,0
109.708,-86.3501,20.4666,-38.4914,-130.847,19.292,74.7729,3652,0
2.6236,-106.141,11.288,-21.7686,-150.996,-22.6099,-3.38379,4180,0
2.32556,-104.546,3.87475,-16.2567,-140.01,-1.604,14.5459,4048,0
91.2299,-56.978,-29.3946,20.0132,150.93,-20.4785,78.2446,3700,0
