127
398.711,307.851,-141.759,-45.4834,19.0942,58.645
414.561,294.233,-123.006,-35.2441,4.79004,56.1182
536.004,487.338,120.551,95.647,-7.00928,1.53809
296.019,79.9207,-5.8043,74.9048,4.24072,-121.838
296.019,81.2602,8.70645,78.9697,3.07617,-124.233
311.869,99.1195,-20.0918,70.6421,5.36133,-124.124
316.111,102.245,12.5016,82.2876,-0.285645,-120.454
328.166,107.826,32.3701,89.6484,-2.28516,-114.104
320.353,122.56,-16.0734,69.2358,-8.12988,-95.3833
329.282,127.248,-36.3885,63.9844,-22.8735,-114.565
338.882,134.838,-53.5781,66.2915,-7.42676,-111.665
344.016,137.294,11.1621,86.0669,-10.5688,-117.795
284.187,69.4283,-28.1285,-90.5493,-51.5918,25.1807
310.083,46.8809,-2.23242,-55.1074,-12.6343,-23.3569
310.083,45.5414,11.8318,-59.5679,-22.8296,-6.41602
292.224,64.9635,-66.9727,-69.3677,27.7954,-43.2861
292.001,62.5078,-40.4068,-28.2349,-17.4463,-73.6523
292.447,67.4191,-80.8137,37.3535,8.06396,-78.3105
304.279,51.3457,-72.777,25.8179,-11.4697,-80.0684
329.059,74.3396,-104.254,23.291,-10.6128,-73.125
306.512,108.049,-97.3336,36.2109,-16.5234,-101.624
319.683,118.542,-82.8229,37.5293,-17.5342,-98.7012
371.029,164.976,-70.098,110.479,2.06543,53.042
371.921,160.734,-88.6271,98.8989,9.03076,56.7334
379.512,183.282,-99.3428,94.9658,5.36133,53.4155
381.074,187.97,-121.221,88.9893,8.04199,51.3281
312.539,257.621,-206.499,2.35107,13.0078,-115.884
324.371,223.242,-184.398,26.9824,9.20654,-133.682
364.108,194.444,-168.325,41.8799,23.5986,-77.5635
397.148,150.465,-140.643,87.1436,-0.681152,56.0962
412.105,145.331,-160.734,62.8857,3.20801,55.6567
439.117,181.719,-168.548,44.8682,-32.3218,55.7446
342.454,213.42,-190.202,24.6753,-0.922852,-93.7573
346.918,215.429,-209.401,20.0171,5.66895,-80.0024
363.438,220.34,-147.117,-4.46045,-11.3599,-45.4175
368.573,201.588,-88.1807,58.667,-1.34033,-67.4341
345.579,187.3,-48.2203,58.7109,-14.5679,-72.9272
345.132,188.64,-22.7707,54.4043,-26.0376,-62.0947
356.295,174.352,-8.4832,67.2144,-21.9507,-65.3687
341.337,198.686,-4.91133,74.3335,-29.9487,-108.171
319.683,212.303,4.68809,81.7383,-7.86621,-86.4624
323.255,211.634,27.4588,90.5713,-5.80078,-83.3862
335.087,213.866,47.1041,95.4932,-10.6348,-75.3003
369.243,261.417,60.7219,30.3662,-41.9678,-4.10889
354.509,274.365,91.5293,22.0166,-54.2725,10.8765
348.258,266.328,111.621,28.147,-60.6885,4.37256
345.802,245.79,135.062,42.2534,-66.4014,-12.876
351.83,227.261,139.08,44.9121,-66.5332,-20.3247
363.662,209.401,120.774,30.7617,-62.4902,-13.2715
381.967,190.872,76.5721,9.51416,-50.5151,-1.82373
302.716,293.117,-17.6361,88.8135,7.53662,-21.5112
434.876,196.9,-34.6025,-18.1055,-10.2832,9.29443
