115
55.3316,27.4029,-45.8161,2.96235,176.638,-8.98682,3.95508,4628,0
55.3473,31.7581,-49.5142,1.54227,174.199,-9.20654,3.12012,4724,0
55.3512,32.3722,-50.9541,1.93526,173.54,-9.31641,3.07617,4724,0
64.5635,-76.9204,-21.6198,14.2085,-59.5459,1.4502,94.0649,3260,0
68.9019,-75.5198,-23.3321,9.10593,-56.6895,-18.2373,82.3755,3020,0
47.4113,-75.7205,-22.8463,7.72979,-40.2539,-23.7744,88.6816,3784,0
64.4027,-76.9189,-23.6314,0.154079,-50.1855,-22.5439,68.7085,3112,0
64.5988,-69.8028,-21.8351,17.5997,-60.3369,-4.1748,98.1079,3244,0
62.2337,-72.1778,-22.8607,10.9668,-165.564,7.55859,74.707,3120,0
22.7615,-81.3735,-29.9572,15.253,164.004,-24.0381,71.499,2452,0
47.4152,-74.6853,-24.8932,7.53072,-40.0122,-24.939,87.1436,3804,0
64.3988,-77.1599,-26.3156,-0.631984,-49.2627,-24.6753,66.8848,3136,0
65.1331,-73.5075,-25.1611,12.685,-40.4736,-18.0615,58.4692,3200,0
68.898,-72.9822,-26.6511,10.4239,-55.7227,-20.8521,80.2222,3040,0
47.4191,-73.0246,-27.5795,7.60958,-39.5508,-25.8838,85.5396,3800,0
25.8989,-78.9546,-35.5818,0.167118,-48.7134,-6.9873,123.684,2568,0
64.3871,-77.6764,-28.822,-4.28734,-45.4175,-29.0259,62.0947,3164,0
64.6027,-69.198,-22.6397,18.2662,-60.7544,-4.70215,98.3496,3256,0
62.2298,-70.7254,-26.3206,10.948,-166.619,5.1416,75.6079,3104,0
47.423,-71.3054,-30.7062,9.20734,-39.2651,-26.5649,84.353,3776,0
25.9028,-76.0092,-37.3524,-0.086768,-48.7134,-7.62451,123.42,2596,0
25.5616,-68.5155,-20.9446,10.975,-60.6445,7.09717,92.7026,2564,0
62.2219,-68.5558,-28.6973,10.2952,-168.201,-0.241699,77.8271,3132,0
62.1866,-69.4933,-34.9706,8.7651,-168.596,-16.8091,84.8804,3132,0
26.0087,-67.1665,-40.1505,1.5945,-60.4468,-14.1284,122.344,2792,0
64.9204,-65.6319,-27.0801,13.0503,-54.8438,-10.5249,76.2671,3284,0
62.2768,-63.2625,-32.3234,12.3673,-66.0938,1.93359,72.29,3292,0
62.2611,-58.8754,-37.7452,7.50159,-68.5107,0.285645,74.9927,3340,0
64.9086,-65.419,-24.6538,13.2343,-57.1948,-4.76807,80.0903,3304,0
64.9165,-65.1001,-26.1754,13.4295,-55.8545,-8.59131,77.7393,3276,0
25.5459,-65.8446,-22.1231,12.401,-58.9966,5.60303,89.5386,2584,0
62.2964,-62.9044,-25.5048,14.8383,-61.853,2.06543,69.126,3260,0
25.5577,-67.7324,-21.036,11.0997,-60.293,6.96533,92.0435,2564,0
25.5499,-66.135,-21.6151,12.2661,-59.48,6.15234,90.3735,2576,0
62.3278,-59.87,-23.9752,16.5179,-57.1069,3.84521,65.6982,3216,0
64.6224,-68.3884,-20.8992,17.1831,-62.3364,-5.36133,101.25,3316,0
64.889,-65.2767,-20.1494,13.375,-58.9087,1.604,84.5068,3372,0
64.8851,-66.1443,-19.2008,12.3329,-58.9307,2.37305,85.144,3372,0
64.8812,-66.6391,-18.1761,11.597,-58.8867,2.96631,85.6494,3364,0
64.8773,-66.5746,-17.4908,11.4089,-58.9087,3.47168,86.1108,3352,0
64.638,-67.3246,-17.5893,10.6146,-65.4565,4.70215,109.182,3376,0
64.7165,-67.0298,-16.0739,8.17109,-62.4683,7.77832,111.709,3336,0
64.6302,-68.4606,-19.04,13.7079,-63.8306,-0.812988,105.381,3392,0
64.6341,-68.0852,-18.2434,12.064,-64.4897,1.80176,107.249,3388,0
64.7008,-67.7185,-14.9943,7.71123,-67.0605,7.53662,112.104,3372,0
64.6969,-68.3127,-14.1638,7.40487,-69.126,7.18506,111.841,3372,0
25.5734,-69.0787,-19.3307,9.37132,-61.3696,6.87744,94.1528,2544,0
25.5773,-69.3486,-18.735,8.97131,-61.5894,6.8335,94.6802,2536,0
64.6773,-69.7575,-14.1283,6.51077,-71.1035,7.05322,110.303,3336,0
25.5655,-69.003,-20.357,10.3315,-60.9302,7.0752,93.3179,2560,0
25.5812,-70.0236,-18.3867,8.38081,-61.853,6.8335,95.3833,2540,0
25.5852,-70.5722,-18.4875,8.06751,-62.1606,6.89941,95.9766,2552,0
25.6087,-72.3434,-16.8157,7.26167,-63.3032,6.3501,99.5142,2492,0
64.4224,-77.547,-13.0545,2.26477,-53.7891,-10.3052,77.8931,3104,0
63.9987,-76.9464,-13.7322,-2.15116,-58.8208,3.66943,100.547,2880,0
25.593,-71.2187,-18.7555,7.8905,-62.7319,6.96533,96.9873,2552,0
25.6361,-74.3563,-16.0421,6.74237,-64.1821,5.09766,100.964,2476,0
64.4145,-78.1167,-16.6366,1.79445,-53.3496,-14.436,74.8389,3136,0
63.8301,-77.895,-16.1887,-1.62789,-59.5679,-3.40576,100.393,2956,0
64.591,-71.3575,-20.0062,15.817,-59.48,-2.92236,97.229,3220,0
64.5871,-72.4595,-20.2728,15.7111,-59.3921,-2.30713,96.6577,3212,0
62.2376,-74.132,-20.3351,10.8559,-164.158,10.2173,73.9819,3156,0
62.2415,-76.1987,-19.0074,10.7626,-162.773,12.3706,73.5864,3200,0
68.9058,-77.3601,-19.9417,7.89771,-57.6562,-15.249,84.5288,2996,0
64.4106,-77.8912,-18.7154,1.33631,-52.5586,-16.897,72.9053,3116,0
64.4067,-77.37,-19.9348,0.942948,-51.3721,-19.5117,71.0156,3100,0
54.7041,-5.16218,-18.8435,29.178,-52.3608,-24.1479,34.4531,3472,0
54.6924,0.373124,-19.7047,34.4097,-50.0317,-26.4771,31.0254,3464,0
54.7002,-4.74158,-20.9137,32.4783,-51.6577,-24.917,33.4644,3464,0
54.6884,3.3413,-21.0947,30.6756,-49.5264,-27.1582,29.8169,3484,0
54.6845,4.73576,-22.6063,29.5583,-48.7793,-27.8394,28.6523,3488,0
54.6806,6.48928,-21.0115,32.1273,-47.3071,-28.6304,27.2461,3484,0
54.6767,8.70974,-19.7137,33.4737,-46.3184,-29.1577,26.2134,3480,0
51.3511,10.9594,-17.9552,40.5181,79.585,-63.8525,39.375,4348,0
54.6727,11.1135,-18.5232,34.4139,-45.3516,-29.5752,25.0928,3480,0
28.0903,16.7481,-16.9219,30.6848,-32.2119,-35.4639,8.63525,3752,0
51.206,10.9178,-16.9624,26.3052,-47.2412,-34.2993,26.6089,3512,0
51.359,10.4219,-14.9849,38.8078,76.1133,-61.7651,43.9233,4392,0
28.106,11.8468,-14.6451,31.9087,-33.1348,-36.8921,9.646,3780,0
51.1903,14.3218,-13.5133,29.6491,-43.9233,-35.0024,23.0493,3564,0
51.2099,11.0931,-15.4692,25.8582,-48.1201,-33.6621,27.9712,3488,0
51.2256,9.04123,-16.0994,25.2634,-50.7568,-31.9482,32.2559,3408,0
55.0257,11.1903,-16.6113,15.3054,-77.0581,21.2256,54.9976,4228,0
51.2295,5.56434,-16.6744,22.2515,-51.3721,-31.5088,33.0469,3428,0
51.3629,11.1562,-12.3443,38.163,74.8389,-60.5127,46.4502,4396,0
28.1178,9.10213,-13.6782,31.6017,-34.563,-37.0239,10.8765,3776,0
51.3825,9.54037,-12.8417,28.3233,68.9941,-53.3936,56.8213,4304,0
