X,Y,Z
-93.9779,-65.0513,-18.067
-93.8651,-65.0528,-18.0697
-93.642,-65.0557,-18.0753
-93.5323,-65.0096,-18.179
-93.3092,-65.0126,-18.1845
-93.1976,-65.014,-18.1873
-93.086,-65.0155,-18.19
-92.9745,-65.017,-18.1928
-92.7538,-65.1209,-18.2459
-92.6398,-65.0214,-18.2011
-92.4166,-65.0243,-18.2066
-92.1935,-65.0273,-18.2122
-91.9704,-65.0413,-18.2081
-91.6248,-64.9447,-18.1773
-91.5157,-65.0471,-18.2288
-91.4041,-65.0486,-18.2315
-91.1829,-65.0039,-18.338
-91.0713,-65.0054,-18.3408
-91.0738,-65.1063,-18.3883
-90.9623,-65.1078,-18.3911
-90.8507,-65.1092,-18.3939
-90.7488,-65.2117,-18.4333
-90.6348,-65.1122,-18.3885
-90.5251,-65.066,-18.4922
-90.4135,-65.0566,-18.495
-90.411,-64.9568,-18.4474
-90.2995,-64.9571,-18.4502
-90.2995,-64.9571,-18.4502
-90.2995,-64.968,-18.4393
-90.2983,-64.968,-18.4298
-90.1951,-64.9778,-18.4326
-90.1976,-65.0788,-18.4693
-90.1976,-65.068,-18.4693
-90.0849,-65.0694,-18.4721
-89.9708,-64.9699,-18.4274
-89.7496,-64.9253,-18.5339
-89.6406,-65.0277,-18.5843
-89.5393,-64.9816,-18.6773
-89.4277,-64.9831,-18.6801
-89.3151,-64.9834,-18.6829
-89.3195,-65.0368,-18.8207
-89.208,-65.0383,-18.8235
-88.9775,-65.0947,-18.9777
-88.7544,-65.1083,-18.9833
-88.5324,-65.1005,-18.989
-88.3199,-65.1035,-18.9947
-88.2058,-65.004,-18.95
-87.9827,-65.0175,-18.9556
-87.9762,-64.9699,-19.0566
-87.9737,-64.869,-19.0007
-87.8621,-64.8704,-19.0035
-87.8596,-64.78,-18.956
-87.8512,-64.78,-18.9749
-87.8537,-64.881,-19.0224
-87.8453,-64.8915,-19.033
-87.8464,-64.8915,-19.0436
-87.8399,-64.8451,-19.1445
-87.841,-64.8451,-19.1551
-87.8396,-64.7357,-19.117
-87.8396,-64.7357,-19.1276
-87.8363,-64.6823,-18.9791
-87.828,-64.6834,-18.9896
-87.8247,-64.6301,-18.8517
-87.815,-64.5291,-18.8147
-87.6932,-64.5887,-18.7354
-87.7976,-64.5873,-18.7432
-87.7904,-64.5978,-18.7643
-87.7748,-64.6084,-18.7749
-87.7652,-64.5191,-18.7379
-87.7604,-64.6306,-18.8066
-87.752,-64.6412,-18.8066
-87.7414,-64.5402,-18.7696
-87.733,-64.5508,-18.7696
-87.7318,-64.4498,-18.722
-87.7318,-64.4498,-18.7326
-87.7318,-64.4498,-18.7409
-87.7235,-64.4498,-18.7409
-87.7235,-64.4498,-18.7514
-87.7246,-64.4498,-18.7514
-87.7246,-64.4498,-18.7514
-87.7246,-64.4498,-18.7514
-87.7246,-64.4498,-18.762
-87.7163,-64.4604,-18.762
-87.7152,-64.3595,-18.7144
-87.7091,-64.4604,-18.7726
-87.7091,-64.471,-18.7726
-87.6991,-64.5186,-18.6716
-87.6968,-64.4282,-18.6346
-87.6885,-64.4282,-18.6346
-87.6885,-64.4282,-18.6346
-87.7918,-64.4375,-18.6321
-87.7929,-64.4375,-18.6426
-87.7929,-64.4375,-18.6426
-87.7929,-64.4375,-18.6426
-87.7929,-64.4375,-18.6532
-87.7835,-64.3365,-18.6056
-87.8951,-64.3269,-18.6031
-87.8962,-64.3281,-18.622
-87.9045,-64.3175,-18.622
-87.8962,-64.3175,-18.622
-87.7858,-64.3294,-18.6362
-87.7858,-64.3294,-18.6362
-87.7797,-64.4303,-18.6944
-87.7797,-64.4303,-18.6944
-87.7797,-64.4303,-18.6944
-87.7808,-64.4303,-18.6944
-87.7808,-64.4303,-18.7049
-87.8841,-64.4396,-18.7025
-87.8841,-64.4396,-18.7013
-87.8824,-64.4872,-18.6004
-87.8824,-64.4872,-18.6004
-87.8841,-64.4396,-18.7013
-87.8841,-64.4396,-18.7013
-87.8758,-64.4502,-18.7013
-87.8758,-64.4502,-18.7013
-87.8758,-64.4502,-18.7013
-87.9874,-64.4489,-18.6989
-87.9874,-64.4489,-18.7095
-87.9874,-64.4489,-18.7095
-87.9791,-64.4489,-18.7095
-87.9791,-64.4595,-18.7095
-87.9697,-64.4701,-18.7095
-87.9697,-64.4701,-18.7106
-87.9697,-64.4701,-18.7095
-87.8498,-64.4819,-18.7119
-87.8481,-64.5296,-18.6004
-87.8448,-64.4286,-18.5528
-87.8531,-64.4286,-18.5528
-87.8542,-64.418,-18.5528
-87.8542,-64.418,-18.554
-87.8542,-64.418,-18.554
-87.8521,-64.3171,-18.5064
-87.8604,-64.3065,-18.5064
-87.8604,-64.3065,-18.5064
-87.8604,-64.3065,-18.5064
-87.8637,-64.4075,-18.5728
-87.8654,-64.3598,-18.6738
-87.8549,-64.2589,-18.6179
-87.8538,-64.2695,-18.6179
-87.8555,-64.2219,-18.7188
-87.8555,-64.2219,-18.7188
-87.8451,-64.1315,-18.6712
-87.8451,-64.1315,-18.6712
-87.8434,-64.1685,-18.5703
-87.8528,-64.1685,-18.5703
-87.8528,-64.1685,-18.5809
-87.8445,-64.1685,-18.5891
-87.8435,-64.0676,-18.5415
-87.8435,-64.0676,-18.5521
-87.8484,-64.122,-18.7006
-87.8402,-64.1209,-18.7112
-87.8402,-64.1209,-18.7112
-87.8402,-64.1209,-18.7112
-87.8402,-64.1209,-18.7112
-87.8402,-64.1209,-18.7112
-87.8402,-64.1209,-18.7112
-87.8501,-64.0733,-18.8121
-87.8501,-64.0733,-18.8039
-87.8479,-63.9618,-18.7457
-87.7451,-64.1116,-18.6948
-87.744,-64.1116,-18.6842
-87.7522,-64.101,-18.6842
-87.7594,-64.101,-18.6725
-87.7676,-64.0904,-18.6631
-87.7748,-64.0904,-18.6525
-87.7814,-63.9313,-18.6953
