X,Y,Z
188.817,-32.591,-41.877
188.626,-32.9765,-41.9715
188.623,-33.2567,-41.8956
188.726,-33.3607,-41.7208
188.908,-33.1987,-41.7467
188.846,-33.0437,-41.5129
188.538,-32.7775,-41.5184
188.223,-32.7697,-41.5345
188.228,-32.9942,-41.5062
188.383,-33.0529,-41.4518
188.56,-32.8186,-41.6898
188.754,-32.4036,-41.6957
188.752,-32.3638,-41.8352
188.579,-32.5859,-41.9114
188.414,-32.8173,-42.3919
187.894,-32.9253,-43.015
187.632,-33.0591,-43.2042
187.649,-33.2313,-42.9887
187.955,-33.2193,-42.7226
188.407,-32.7836,-42.0807
188.845,-32.6171,-41.343
189.28,-32.7859,-40.3844
190.06,-32.8687,-39.5902
190.41,-32.937,-39.6372
190.349,-33.2277,-40.0067
190.146,-33.6846,-40.3049
190.022,-33.5953,-40.3234
190.084,-33.1153,-40.1316
190.15,-32.5113,-40.0198
189.906,-32.5722,-39.9955
189.459,-33.1703,-40.5017
189.271,-33.52,-41.1106
189.244,-33.4152,-41.4341
189.172,-33.3366,-41.4309
189.001,-33.4998,-41.5385
188.842,-33.5795,-41.4382
188.633,-33.5961,-41.2394
188.685,-33.539,-41.0406
188.564,-33.7341,-41.0287
188.55,-33.7833,-40.9703
188.658,-33.8521,-40.8772
188.552,-33.7748,-41.1221
188.241,-33.8322,-41.7709
187.901,-34.0257,-41.9759
187.862,-34.4695,-41.8355
188.054,-34.6845,-41.3422
188.19,-34.655,-41.0742
188.314,-34.5157,-41.1193
188.496,-34.775,-41.0464
188.713,-34.9015,-41.0228
188.758,-35.2554,-40.6368
188.432,-36.4669,-40.11
188.208,-37.5599,-39.5077
188.426,-37.6272,-39.131
188.412,-37.2868,-39.1002
188.323,-37.3556,-39.5067
188.309,-37.0787,-40.0984
188.67,-36.9582,-40.4277
188.451,-37.2869,-40.7986
187.834,-37.5383,-41.0534
187.349,-37.3842,-41.3432
187.532,-36.5271,-41.6162
188.118,-36.3865,-41.0808
188.032,-37.531,-40.5693
187.209,-39.1346,-40.8236
186.301,-40.9649,-41.1749
186.022,-42.0156,-40.795
186.046,-42.7133,-40.5285
185.917,-43.0041,-40.2889
185.8,-43.3386,-40.3004
185.244,-44.2107,-40.8897
184.739,-45.0694,-41.6207
184.485,-45.8362,-41.8009
184.339,-46.2863,-41.1212
184.312,-46.8892,-40.4126
184.074,-47.0036,-40.3215
183.481,-46.5818,-40.7618
183.109,-46.6028,-41.6589
183.041,-47.9666,-41.7824
182.708,-49.4733,-40.8153
182.404,-48.9343,-40.4139
181.9,-47.1933,-40.6882
182.123,-45.7969,-41.055
182.507,-45.7828,-40.2207
182.45,-46.9077,-39.5184
181.478,-48.5296,-39.7881
180.522,-49.8962,-40.4189
179.951,-50.6599,-40.716
179.369,-50.6749,-41.6899
178.75,-50.1137,-43.4507
178.92,-49.8434,-44.4337
179.235,-49.9876,-44.3881
179.372,-50.3595,-43.7277
179.265,-50.8172,-43.4835
179.588,-51.316,-43.807
180.229,-51.0041,-43.8927
180.483,-50.2423,-43.8964
180.349,-50.4289,-43.3766
180.408,-50.9456,-42.5921
180.3,-51.4644,-42.6036
180.343,-52.1561,-42.6965
179.974,-53.7109,-42.6491
179.381,-56.6595,-43.0754
178.604,-57.9668,-44.5605
178.104,-57.3654,-45.6821
177.748,-56.8838,-46.4774
177.438,-57.1636,-46.4958
177.045,-57.2795,-46.5441
176.648,-57.1461,-46.8153
176.267,-57.6996,-46.7542
175.948,-59.1265,-46.4522
175.412,-60.6328,-46.4391
173.921,-61.7941,-47.8116
172.532,-62.8322,-49.763
172.092,-62.9409,-50.1853
172.917,-62.5045,-49.694
173.379,-63.1093,-49.7682
172.949,-63.3002,-50.2334
172.074,-63.0316,-50.7253
171.164,-63.3051,-51.2812
170.244,-65.0096,-52.2289
168.936,-66.4762,-53.8393
167.805,-67.6591,-55.1395
167.33,-68.2411,-55.6538
167.326,-68.0734,-55.7559
167.037,-67.8039,-56.1144
166.342,-67.7743,-56.659
165.237,-68.347,-57.2613
164.497,-68.7659,-57.8942
164.069,-68.5601,-59.6234
163.695,-69.2045,-60.6974
162.567,-69.9676,-61.4379
161.77,-70.2113,-62.5653
162.023,-69.2809,-63.3975
161.622,-68.8931,-64.449
160.428,-68.8314,-65.853
159.731,-69.1872,-66.7752
159.286,-69.6047,-67.9232
158.765,-70.0818,-68.5947
157.678,-70.1562,-68.8559
156.588,-70.1051,-69.8673
155.762,-70.7907,-71.434
154.872,-71.8231,-72.8193
154.454,-71.5509,-72.903
153.61,-71.6506,-73.4229
152.113,-72.2118,-74.7812
150.99,-73.2221,-76.499
150.685,-74.2577,-77.2206
150.474,-74.7175,-77.8728
150.109,-74.3892,-78.0579
150.016,-74.285,-77.6122
149.92,-73.7979,-77.4076
149.477,-73.0302,-78.1308
148.958,-72.3608,-79.52
148.467,-71.8491,-80.4592
148.323,-71.2074,-80.6067
147.413,-71.2799,-80.4973
146.431,-71.5783,-81.1667
145.462,-72.1792,-82.1743
145.252,-72.6337,-82.4817
144.846,-72.9326,-82.7247
144.742,-72.9333,-83.0799
144.283,-72.8808,-83.5437
143.852,-72.6256,-84.0139
143.315,-72.7142,-84.4051
142.902,-73.158,-84.7977
142.229,-74.0365,-85.1678
141.356,-74.0963,-85.7011
140.947,-72.9644,-86.0293
141.075,-72.0698,-86.5132
