153
294.01,286.643,170.334,54.8438,-43.0884,-46.9336
284.634,302.94,153.591,48.999,-43.5278,-36.9141
272.132,332.631,115.416,35.9692,-40.3857,-18.5669
267.221,351.383,81.4834,28.147,-34.4531,-8.87695
263.872,362.992,52.2387,23.9941,-28.125,-3.93311
257.845,372.368,20.0918,21.1597,-20.4785,-0.131836
135.285,291.108,-151.581,41.4844,2.76855,-91.0767
160.511,279.276,-154.484,45.0879,7.91016,-79.0576
173.459,234.851,-164.529,31.1353,-1.97754,-66.7529
190.872,226.368,-167.208,25.4443,5.40527,-62.0288
171.227,185.291,-127.695,12.854,-23.6206,-65.3467
179.71,181.942,-139.75,4.81201,-21.5991,-63.6328
197.569,185.961,-138.41,0.637207,-17.1606,-47.5049
232.618,204.267,-114.077,-63.8306,-3.36182,-10.9644
216.545,199.802,-86.1715,-13.1396,-46.7139,-29.4873
243.111,205.606,-102.691,-67.2583,-8.4375,-7.18506
177.478,187.747,-41.2998,-6.15234,-64.9512,-37.749
185.291,162.967,-25.4496,-14.6558,-64.6216,-35.0903
191.988,157.386,-29.0215,-5.1416,-63.9185,-45.5933
199.355,152.474,-33.0398,2.8125,-61.9189,-54.2065
216.098,120.997,-31.4771,4.79004,-35.6396,-56.8652
216.545,103.808,-20.0918,-2.37305,-34.3433,-59.1504
150.465,226.814,-41.523,-26.3892,-37.4854,-23.313
144.438,233.288,-41.523,-25.0488,-37.8149,-21.1377
139.08,243.111,-48.2203,35.332,-19.0063,-51.3721
162.52,208.955,-36.3885,26.9385,-17.7979,-45.4395
156.939,214.313,-35.7188,23.2471,-19.4238,-42.1655
180.826,177.924,-30.5842,16.853,-6.5918,-60.3809
199.579,140.643,-24.7799,10.9204,3.71338,-53.7891
212.973,143.321,-39.5139,12.3926,-5.88867,-51.2622
236.19,117.872,-45.9879,-19.2261,9.00879,-23.313
241.995,132.606,-54.2479,-50.2734,35.2002,9.03076
178.371,218.554,-80.1439,137.329,-27.8833,-60.9521
257.621,55.3641,-48.89,-9.1626,-12.1509,-36.8262
239.985,102.915,-43.309,-59.6558,9.47021,-1.29639
231.502,87.9574,-29.468,-30.1025,-20.9399,-25.8179
251.371,83.9391,-29.468,3.71338,-42.3193,-43.7036
253.38,83.0461,-52.6852,-34.7168,-30.8276,-6.06445
252.264,91.5293,-53.1316,-45.3735,-44.3848,4.83398
259.407,73.4467,-51.7922,-24.6094,-45.2856,-17.688
267.667,87.0645,-47.3273,-13.4912,-23.1592,-24.7412
267.667,87.0645,-47.3273,-13.8647,-21.665,-24.8071
277.937,93.5385,-26.5658,-28.7622,-32.5635,3.86719
183.059,216.768,-61.3916,-42.1436,-0.834961,-34.0576
217.661,164.753,-52.9084,-45.1758,15.4688,-38.1665
191.095,170.111,-37.0582,-41.6382,-0.769043,-27.1582
209.624,175.915,-54.0246,-39.9683,4.19678,-25.9937
190.426,186.184,-46.2111,-47.5269,6.48193,-25.1147
204.936,185.291,-55.1408,-37.0679,1.07666,-28.7622
269.23,106.71,-35.4955,-11.8652,-46.626,-7.88818
266.998,130.15,-27.0123,-16.2817,-63.457,4.19678
266.328,140.643,-27.4588,-22.8516,-66.8188,12.3706
269.677,176.808,-13.6178,-98.2397,-77.7173,32.2998
265.212,152.921,-26.3426,-102.766,-63.4131,27.7734
262.086,165.869,-29.6912,-113.467,-62.6001,37.8149
207.392,214.982,-82.1531,-36.6724,-12.2168,-7.55859
259.854,228.823,27.2355,43.8574,-49.5483,-84.5508
257.398,234.628,6.47402,92.3511,-32.8052,-103.711
254.719,181.049,-25.0031,11.8433,-31.2012,-68.9722
255.389,185.737,-45.5414,67.3022,-5.51514,-82.3975
252.487,193.774,-25.6729,10.6348,-23.0493,-68.4009
249.362,199.579,-36.835,7.38281,-16.875,-70.5103
250.701,206.499,-22.101,71.3892,-19.7534,-83.4521
250.254,158.279,148.233,58.3154,3.80127,-121.794
257.621,185.068,117.202,96.9214,-4.61426,-110.259
256.505,174.352,146,55.415,-0.549316,-109.028
212.08,247.129,-10.0459,-12.4805,4.87793,-1.07666
198.462,250.031,-27.9053,-16.04,4.70215,1.88965
188.64,257.398,-43.7555,-17.9077,6.61377,5.31738
125.685,278.606,-77.6883,12.5024,-17.7319,-63.8745
80.5904,274.365,-124.346,3.69141,-37.793,-40.6274
61.1684,275.258,-142.205,-3.69141,-41.4404,-25.73
