11013
323.701,264.319,176.585,134.099,1.05469,-71.6309
301.6,304.949,179.487,52.6465,-47.1973,-42.9126
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.701,264.096,176.585,134.121,1.07666,-71.6528
301.6,304.726,179.71,52.6685,-47.1973,-42.9346
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.701,264.096,176.585,134.143,1.09863,-71.6748
301.6,304.726,179.71,52.6904,-47.1753,-42.9565
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.701,263.872,176.808,134.165,1.12061,-71.6968
301.6,304.726,179.933,52.7344,-47.1753,-43.0005
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.701,263.872,176.808,134.187,1.14258,-71.7188
301.6,304.502,179.933,52.7783,-47.1533,-43.0444
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.701,263.649,176.808,134.187,1.16455,-71.7627
301.6,304.502,179.933,52.7783,-47.1533,-43.0884
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.924,263.649,177.031,134.209,1.18652,-71.7847
301.823,304.279,179.933,52.8003,-47.1313,-43.1323
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.924,263.426,177.254,134.297,1.23047,-71.7847
301.823,304.056,179.933,52.8442,-47.1094,-43.1982
177.701,218.777,-81.4834,136.736,-27.9712,-60.5127
323.701,263.649,177.701,134.539,1.38428,-71.6089
301.823,304.056,179.933,52.8882,-47.1094,-43.2422
177.701,218.777,-81.4834,136.736,-27.9712,-60.4907
323.924,263.426,178.817,136.274,2.70264,-70.9277
301.823,303.833,179.933,53.02,-47.0874,-43.2642
177.701,218.777,-81.4834,136.714,-27.9712,-60.4907
326.38,259.407,178.594,138.186,5.1416,-71.2793
301.6,304.056,179.933,53.6572,-46.8677,-43.396
177.701,218.777,-81.4834,136.714,-27.9712,-60.4907
329.952,252.04,176.361,139.702,8.17383,-72.7515
302.047,303.609,179.04,54.5581,-46.2964,-43.5498
177.701,218.777,-81.4834,136.714,-27.9712,-60.4907
332.184,247.352,175.245,140.955,10.2393,-73.6304
303.163,302.27,177.701,54.9316,-45.791,-43.7256
177.701,218.777,-81.4834,136.714,-27.9492,-60.4688
333.97,243.78,174.575,142.273,12.019,-74.2676
303.386,301.823,177.254,55.0415,-45.5713,-43.6816
177.701,218.777,-81.4834,136.714,-27.9712,-60.4688
336.426,239.762,174.352,143.24,13.645,-75.3442
302.493,301.823,177.701,55.1514,-45.5493,-43.5278
177.701,218.777,-81.4834,136.714,-27.9712,-60.4688
339.775,233.288,174.575,143.613,15.4028,-77.5415
300.93,302.047,179.04,55.3271,-45.6152,-43.4619
177.701,218.777,-81.4834,136.692,-27.9712,-60.4688
342.23,229.716,173.906,143.042,16.1719,-79.1455
300.261,302.047,179.487,55.437,-45.6372,-43.5059
177.701,218.777,-81.4834,136.714,-27.9492,-60.4688
343.57,228.377,172.12,142.053,16.2598,-80.2002
300.037,302.047,179.933,55.5029,-45.6152,-43.5938
177.701,218.777,-81.4834,136.714,-27.9492,-60.4688
344.239,228.377,170.334,141.196,15.8423,-80.7056
299.591,301.6,179.933,55.6348,-45.5493,-43.8354
177.701,218.777,-81.4834,136.714,-27.9492,-60.4688
343.793,228.377,169.887,140.801,15.293,-80.8594
299.814,300.484,179.71,55.8765,-45.3516,-44.4946
177.701,218.777,-81.4834,136.714,-27.9492,-60.4688
343.123,228.377,169.441,140.581,14.7217,-80.8374
300.707,297.805,178.594,55.9424,-44.9561,-45.6152
177.701,218.777,-81.4834,136.736,-27.9492,-60.4907
342.454,228.377,168.994,140.405,14.2822,-80.8374
300.707,294.456,176.808,55.5029,-44.6265,-46.3843
177.701,218.777,-81.4834,136.758,-27.9492,-60.4907
338.658,230.386,164.976,139.241,11.8433,-79.8926
300.93,289.322,176.138,55.2393,-44.231,-47.8345
177.701,218.777,-81.4834,136.758,-27.9492,-60.4907
332.854,238.646,158.948,137.637,9.60205,-77.2119
302.047,282.848,177.924,56.0303,-43.5059,-50.4932
177.701,218.777,-81.4834,136.758,-27.9492,-60.4907
325.487,248.692,152.028,135.593,7.86621,-73.9819
301.6,279.053,179.263,56.9971,-42.7588,-52.0972
177.701,218.777,-81.4834,136.758,-27.9492,-60.4907
314.325,265.212,135.954,130.913,5.40527,-68.7744
294.01,286.643,170.334,54.8438,-43.0884,-46.9336
177.701,218.777,-81.4834,136.758,-27.9492,-60.4907
305.395,281.062,118.318,125.793,3.75732,-64.1602
284.634,302.94,153.591,48.999,-43.5278,-36.9141
177.701,218.777,-81.4834,136.736,-27.9492,-60.4688
295.573,298.698,96.4406,119.685,2.68066,-59.3042
272.132,332.631,115.416,35.9692,-40.3857,-18.5669
177.701,218.777,-81.4834,136.736,-27.9492,-60.4688
284.411,314.995,71.884,113.291,2.30713,-54.7119
267.221,351.383,81.4834,28.147,-34.4531,-8.87695
177.701,218.777,-81.4834,136.736,-27.9492,-60.4688
271.909,329.059,46.8809,107.051,2.59277,-50.5811
263.872,362.992,52.2387,23.9941,-28.125,-3.93311
177.701,218.777,-81.4834,136.736,-27.9492,-60.4688
255.612,343.57,14.734,99.2725,3.84521,-46.0986
257.845,372.368,20.0918,21.1597,-20.4785,-0.131836
177.701,218.777,-81.4834,136.714,-27.9492,-60.4468
245.343,351.383,-7.14375,94.3506,5.29541,-43.8135
252.487,376.833,0.669727,20.1709,-15.6885,1.8457
177.701,218.777,-81.4834,136.714,-27.9492,-60.4468
236.86,357.188,-26.1193,90.3955,7.0752,-42.4512
248.915,379.288,-13.6178,19.7754,-11.8652,2.92236
177.701,218.777,-81.4834,136.714,-27.9492,-60.4468
229.716,360.983,-42.6393,87.2974,9.09668,-41.748
247.129,379.512,-25.8961,19.292,-8.65723,3.20801
177.924,218.777,-81.0369,136.89,-27.9712,-60.5786
135.285,291.108,-151.581,41.4844,2.76855,-91.0767
142.652,297.135,-167.432,14.8096,15.6885,-68.8184
177.924,218.777,-81.2602,136.89,-27.9712,-60.5786
137.071,290.661,-152.028,41.0449,3.36182,-90.2856
