4087
-35.8133,-70.633,-14.7318,0,0,0
-41.8,-72.627,-10.3162,0,0,0
-46.3153,-74.1826,-6.58777,0,0,0
-49.9665,-79.7293,1.712,0,0,0
-36.7104,-70.8376,-5.79356,0,0,0
-39.5507,-73.2971,-15.2998,0,0,0
-50.1995,-81.9902,-7.47511,0,0,0
-61.9713,-85.5562,-10.2914,0,0,0
-72.32,-92.5966,-1.89644,0,0,0
-70.3017,-89.2431,-7.16801,0,0,0
-75.5884,-91.4615,-5.09608,0,0,0
-79.3771,-95.5238,1.38111,0,0,0
-76.9388,-92.0451,-3.63015,0,0,0
-73.4993,-92.2219,0.674775,0,0,0
-71.4517,-89.054,-4.50573,0,0,0
-69.3922,-89.3258,-0.868454,0,0,0
-61.8447,-83.5273,-4.00065,0,0,0
-59.8392,-80.8318,-9.20035,0,0,0
-58.504,-81.3269,-4.97776,0,0,0
-56.5939,-78.6987,-10.355,0,0,0
-55.5632,-79.2715,-5.64879,0,0,0
-53.6062,-77.2299,-11.3514,0,0,0
-72.8859,-91.036,-7.82179,0,0,0
-83.9264,-99.6437,-0.0736918,0,0,0
-82.448,-96.7603,-4.48423,0,0,0
-88.278,-100.588,-2.25838,0,0,0
-95.9728,-106.191,4.86124,0,0,0
-90.714,-101.048,3.78498,0,0,0
-84.928,-97.9074,5.19659,0,0,0
-76.4566,-95.0479,11.4987,0,0,0
-73.7905,-91.7782,6.66994,0,0,0
-67.8885,-88.135,13.0788,0,0,0
-65.6656,-85.2908,7.86935,0,0,0
-60.0568,-81.5422,13.928,0,0,0
-57.8677,-79.203,8.68751,0,0,0
-51.7472,-74.6051,7.87763,0,0,0
-50.05,-73.9976,12.7432,0,0,0
-48.0802,-72.1161,7.02495,0,0,0
-52.7171,-76.8512,11.8843,0,0,0
-50.5799,-74.9304,6.36921,0,0,0
-56.6655,-79.2811,7.52244,0,0,0
-68.3216,-87.9778,15.1919,0,0,0
-65.1339,-85.0314,9.89531,0,0,0
-77.9849,-93.7602,18.3901,0,0,0
-74.3512,-90.5063,13.3406,0,0,0
-87.0301,-98.5207,21.5157,0,0,0
-83.0379,-95.241,16.6076,0,0,0
-89.6033,-98.6022,20.0747,0,0,0
-98.3244,-103.878,28.78,0,0,0
-94.6912,-100.383,24.568,0,0,0
-94.1356,-99.8189,27.1509,0,0,0
